# vencprobe shm=mabur_f slots=8 slot_data=393216 low=3000 high=10000 dwell_ms=2500 cycles=0 duration_ms=600000
# f,mono_us,write_idx,len,pts_us,flags,enc_us
# c,mono_us_before,mono_us_after,kbps,ok
# s,mono_us,req_bitrate_kbps,qp  (25 ms poll; a change we did not command is RcAgent; qp = encoder startQual of the last frame, -1 if the daemon predates it)
f,2450542675,2841,33352,2450551378,6,7166
s,2450544109,16000,0
f,2450559484,2842,33467,2450568199,2,7220
s,2450570704,16000,0
f,2450576975,2843,33254,2450585016,6,7887
f,2450593876,2844,34230,2450601826,2,7979
s,2450598211,16000,0
f,2450609888,2845,33700,2450618646,6,7149
s,2450625720,16000,0
f,2450627728,2846,33965,2450635463,2,8134
f,2450643738,2847,32813,2450652292,6,7352
s,2450651491,16000,0
f,2450660360,2848,34752,2450669099,2,7202
s,2450678133,16000,0
f,2450678378,2849,34253,2450685912,6,7304
f,2450694757,2850,34330,2450702720,2,7977
s,2450705783,16000,0
f,2450710847,2851,33420,2450719511,6,7190
f,2450728470,2852,34089,2450736357,2,8003
s,2450732587,16000,0
f,2450744521,2853,32536,2450753172,6,7257
s,2450759271,16000,0
f,2450762119,2854,35057,2450769998,2,8013
f,2450778065,2855,34346,2450786802,6,7179
s,2450785785,16000,0
f,2450794832,2856,24925,2450803628,2,7134
s,2450811769,16000,0
f,2450812451,2857,33359,2450820410,6,7960
f,2450829361,2858,33185,2450837260,2,7971
s,2450839429,16000,0
f,2450845233,2859,33226,2450854062,6,7092
f,2450862119,2860,34522,2450870880,2,7147
s,2450866192,16000,0
f,2450879738,2861,33651,2450887701,6,7937
s,2450893630,16000,0
f,2450895933,2862,34712,2450904516,2,7297
f,2450913442,2863,33539,2450921331,6,8028
s,2450920994,16000,0
f,2450929467,2864,34241,2450938146,2,7250
s,2450947104,16000,0
f,2450947293,2865,33833,2450954938,6,8023
f,2450962984,2866,23872,2450971775,2,7173
s,2450973500,-1,-1
f,2450980096,2867,32795,2450988591,6,7344
f,2450997301,2868,33453,2451005406,2,7918
s,2450999175,16000,0
f,2451014304,2869,32771,2451022224,6,8012
s,2451025354,16000,0
f,2451030415,2870,35293,2451039039,2,7245
f,2451047275,2871,34421,2451055828,6,7351
s,2451051383,16000,0
f,2451063990,2872,34552,2451072674,2,7225
s,2451077555,16000,0
f,2451081577,2873,33654,2451089492,6,8011
f,2451097479,2874,23815,2451106301,2,7102
s,2451104430,16000,0
f,2451114447,2875,32069,2451123121,6,7262
s,2451130655,16000,0
f,2451132097,2876,34155,2451139935,2,8020
f,2451148019,2877,33817,2451156755,6,7196
s,2451156451,16000,0
f,2451165646,2878,34291,2451173563,2,8022
f,2451181560,2879,33371,2451190385,6,7093
s,2451182358,16000,0
f,2451198531,2880,33357,2451207197,2,7255
s,2451209425,16000,0
f,2451215259,2881,32567,2451224027,6,7134
f,2451232955,2882,33988,2451240836,2,8044
s,2451238497,16000,0
f,2451249082,2883,33537,2451257645,6,7363
s,2451264532,16000,0
f,2451266553,2884,34486,2451274464,2,8017
f,2451282439,2885,33266,2451291278,6,7138
s,2451290441,16000,0
f,2451299543,2886,34091,2451308094,2,7368
s,2451316265,16000,0
f,2451316967,2887,33852,2451324910,6,7976
f,2451333956,2888,34244,2451341730,2,8149
s,2451342029,16000,0
f,2451349931,2889,32944,2451358540,6,7277
s,2451368101,16000,0
f,2451368409,2890,34422,2451375369,2,8022
f,2451383633,2891,33389,2451392179,6,7328
s,2451396385,16000,0
f,2451400389,2892,34700,2451408993,2,7281
f,2451416812,2893,24886,2451425805,6,6949
s,2451423554,16000,0
f,2451433653,2894,24267,2451442623,2,6993
s,2451449608,16000,0
f,2451450616,2895,33187,2451459435,6,7105
f,2451468495,2896,32922,2451476257,2,8119
s,2451478145,16000,0
f,2451485157,2897,33331,2451493068,6,8006
f,2451501152,2898,34686,2451509884,2,7198
s,2451505236,16000,0
f,2451518635,2899,33737,2451526704,6,7869
s,2451531548,16000,0
f,2451534784,2900,34451,2451543518,2,7195
f,2451551613,2901,33612,2451560305,6,7192
s,2451557681,16000,0
f,2451568395,2902,33546,2451577147,2,7183
